,chamber,congress,eventId,updateDate,url,committees,date,title,witnesses
0,House,113,100052,2025-09-16T13:02:02Z,https://api.congress.gov/v3/committee-meeting/113/house/100052?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2013-01-04T15:30:00Z,Organizational Meeting for the 113th Congress,none
1,House,113,102803,2024-05-17T15:47:55Z,https://api.congress.gov/v3/committee-meeting/113/house/102803?format=json,"[{'name': 'House Science, Space, and Technology Subcommittee on Energy', 'systemCode': 'hssy20', 'url': 'https://api.congress.gov/v3/committee/house/hssy20?format=json'}]",2014-12-11T15:00:00Z,The Future of Nuclear Energy,none
2,House,113,102802,2024-05-17T15:47:52Z,https://api.congress.gov/v3/committee-meeting/113/house/102802?format=json,"[{'systemCode': 'hssy16', 'url': 'https://api.congress.gov/v3/committee/house/hssy16?format=json'}]",2014-12-10T15:00:00Z,An Update on the Space Launch System and Orion: Monitoring the Development of the Nation’s Deep Space Exploration Capabilities,none
3,House,113,102800,2024-05-17T15:47:52Z,https://api.congress.gov/v3/committee-meeting/113/house/102800?format=json,"[{'systemCode': 'hsgo25', 'url': 'https://api.congress.gov/v3/committee/house/hsgo25?format=json'}]",2014-12-10T18:30:00Z,Addressing the Backlog in the Federal Employee Retirement Process,none
4,House,113,102801,2024-05-17T15:47:52Z,https://api.congress.gov/v3/committee-meeting/113/house/102801?format=json,"[{'name': 'House Agriculture', 'systemCode': 'hsag00', 'url': 'https://api.congress.gov/v3/committee/house/hsag00?format=json'}]",2014-12-10T16:00:00Z,DRAFT,none
5,House,113,102799,2024-05-17T15:47:46Z,https://api.congress.gov/v3/committee-meeting/113/house/102799?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2014-12-10T20:00:00Z,"Senate Amendment to H.R. 83—To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes. [Consolidated and Further Continuing Appropriations Act, 2015]",none
6,House,113,102798,2024-05-17T15:47:45Z,https://api.congress.gov/v3/committee-meeting/113/house/102798?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2014-12-09T21:00:00Z,S. 2244—Terrorism Risk Insurance Program Reauthorization Act of 2014,none
7,House,113,102797,2024-05-17T15:47:43Z,https://api.congress.gov/v3/committee-meeting/113/house/102797?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Health', 'systemCode': 'hsif14', 'url': 'https://api.congress.gov/v3/committee/house/hsif14?format=json'}]",2014-12-10T15:15:00Z,Examining FDA's Role in the Regulation of Genetically Modified Food Ingredients,none
8,House,113,102796,2024-05-17T15:47:42Z,https://api.congress.gov/v3/committee-meeting/113/house/102796?format=json,"[{'systemCode': 'hsgo00', 'url': 'https://api.congress.gov/v3/committee/house/hsgo00?format=json'}]",2014-12-09T14:30:00Z,"Full Committee Hearing, “Examining ObamaCare Transparency Failures”",none
9,House,113,102795,2024-05-17T15:47:41Z,https://api.congress.gov/v3/committee-meeting/113/house/102795?format=json,"[{'name': 'House Foreign Affairs', 'systemCode': 'hsfa00', 'url': 'https://api.congress.gov/v3/committee/house/hsfa00?format=json'}]",2014-12-10T15:00:00Z,Countering ISIS: Are We Making Progress?,none
10,House,113,102784,2024-05-17T15:47:39Z,https://api.congress.gov/v3/committee-meeting/113/house/102784?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2014-12-02T20:00:00Z,H.R. 5771—Tax Increase Prevention Act of 2014; H.R. 647—ABLE Act of 2014,none
11,House,113,102783,2024-05-17T15:47:37Z,https://api.congress.gov/v3/committee-meeting/113/house/102783?format=json,"[{'systemCode': 'hsfa14', 'url': 'https://api.congress.gov/v3/committee/house/hsfa14?format=json'}]",2014-12-10T19:00:00Z,The United States as an Arctic Nation: Opportunities in the High North,none
12,House,113,102782,2024-05-17T15:47:36Z,https://api.congress.gov/v3/committee-meeting/113/house/102782?format=json,"[{'systemCode': 'hsii22', 'url': 'https://api.congress.gov/v3/committee/house/hsii22?format=json'}]",2014-12-04T15:00:00Z,"legislative hearing on:•	H.R. 3099 (Miller of FL), to provide for the development of a fishery management plan for the Gulf of Mexico red snapper, and for other purposes. “Gulf of Mexico Red Snapper Conservation Act of 2013”",none
13,House,113,102781,2024-05-17T15:47:24Z,https://api.congress.gov/v3/committee-meeting/113/house/102781?format=json,"[{'systemCode': 'hsif03', 'url': 'https://api.congress.gov/v3/committee/house/hsif03?format=json'}]",2014-12-11T14:30:00Z,The Energy Policy and Conservation Act of 1975: Are We Positioning America for Success in an Era of Energy Abundance,none
14,House,113,102780,2024-05-17T15:47:22Z,https://api.congress.gov/v3/committee-meeting/113/house/102780?format=json,"[{'systemCode': 'hsju03', 'url': 'https://api.congress.gov/v3/committee/house/hsju03?format=json'}]",2014-12-03T15:00:00Z,"H.R. 917, the ""Sunshine in the Courtroom Act""",none
15,House,113,102779,2024-05-17T15:47:20Z,https://api.congress.gov/v3/committee-meeting/113/house/102779?format=json,"[{'name': 'House Judiciary', 'systemCode': 'hsju00', 'url': 'https://api.congress.gov/v3/committee/house/hsju00?format=json'}]",2014-12-02T18:00:00Z,President Obama's Executive Overreach on Immigration,none
16,House,113,102778,2024-05-17T15:47:19Z,https://api.congress.gov/v3/committee-meeting/113/house/102778?format=json,"[{'systemCode': 'hsfa16', 'url': 'https://api.congress.gov/v3/committee/house/hsfa16?format=json'}]",2014-12-04T18:00:00Z,Is Academic Freedom Threatened by China's Influence on U.S. Universities?,none
17,House,113,102777,2024-05-17T15:47:18Z,https://api.congress.gov/v3/committee-meeting/113/house/102777?format=json,"[{'systemCode': 'hsfa18', 'url': 'https://api.congress.gov/v3/committee/house/hsfa18?format=json'}]",2014-12-02T15:00:00Z,ISIS and the Threat from Foreign Fighters,none
18,House,113,102776,2024-05-17T15:47:14Z,https://api.congress.gov/v3/committee-meeting/113/house/102776?format=json,"[{'systemCode': 'hsif17', 'url': 'https://api.congress.gov/v3/committee/house/hsif17?format=json'}]",2014-12-03T15:00:00Z,"""Takata Airbag Ruptures and Recalls""",none
19,House,113,102775,2024-05-17T15:47:13Z,https://api.congress.gov/v3/committee-meeting/113/house/102775?format=json,"[{'systemCode': 'hsfa05', 'url': 'https://api.congress.gov/v3/committee/house/hsfa05?format=json'}]",2014-12-02T17:00:00Z,Hong Kong: A Broken Promise?,none
20,House,113,102763,2024-05-17T15:47:11Z,https://api.congress.gov/v3/committee-meeting/113/house/102763?format=json,"[{'name': ""House Veterans' Affairs Subcommittee on Economic Opportunity"", 'systemCode': 'hsvr10', 'url': 'https://api.congress.gov/v3/committee/house/hsvr10?format=json'}]",2014-12-10T15:00:00Z,“A Review of the Transition Assistance Program (TAP)”,none
21,House,113,102764,2024-05-17T15:47:11Z,https://api.congress.gov/v3/committee-meeting/113/house/102764?format=json,"[{'systemCode': 'hsgo28', 'url': 'https://api.congress.gov/v3/committee/house/hsgo28?format=json'}]",2014-02-05T19:00:00Z,Health Insurance Co-ops: Examining Obamacare's $2 Billion Loan Gamble,none
22,House,113,102762,2024-05-17T15:47:10Z,https://api.congress.gov/v3/committee-meeting/113/house/102762?format=json,"[{'name': 'House Homeland Security', 'systemCode': 'hshm00', 'url': 'https://api.congress.gov/v3/committee/house/hshm00?format=json'}]",2014-12-02T14:00:00Z,“Open Borders: The Impact of Presidential Amnesty on Border Security.”,none
23,House,113,102761,2024-05-17T15:47:10Z,https://api.congress.gov/v3/committee-meeting/113/house/102761?format=json,"[{'systemCode': 'hsgo00', 'url': 'https://api.congress.gov/v3/committee/house/hsgo00?format=json'}]",2013-12-06T15:00:00Z,"Obamacare Implementation, The Broken Promise: If you Like Your Current Plan You Can Keep it",none
24,House,113,102760,2024-05-17T15:47:05Z,https://api.congress.gov/v3/committee-meeting/113/house/102760?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2014-11-19T15:00:00Z,"H.R. 1561, H.R. 1785, H.R. 4220, H.R. 4668, H.R. 4924, H.R. 4979, H.R. 5086, H.R. 5176 and H.R. 5699",none
25,House,113,102759,2024-05-17T15:47:03Z,https://api.congress.gov/v3/committee-meeting/113/house/102759?format=json,"[{'name': ""House Veterans' Affairs"", 'systemCode': 'hsvr00', 'url': 'https://api.congress.gov/v3/committee/house/hsvr00?format=json'}]",2014-12-11T15:00:00Z,"""Evaluating Federal and Community Efforts to Eliminate Veteran Homelessness""",none
26,House,113,102758,2024-05-17T15:47:01Z,https://api.congress.gov/v3/committee-meeting/113/house/102758?format=json,"[{'systemCode': 'hsfa13', 'url': 'https://api.congress.gov/v3/committee/house/hsfa13?format=json'}]",2014-11-20T18:00:00Z,Examining What a Nuclear Iran Deal Means for Global Security,none
27,House,113,102757,2024-05-17T15:47:00Z,https://api.congress.gov/v3/committee-meeting/113/house/102757?format=json,"[{'name': ""House Veterans' Affairs Subcommittee on Disability Assistance and Memorial Affairs"", 'systemCode': 'hsvr09', 'url': 'https://api.congress.gov/v3/committee/house/hsvr09?format=json'}]",2014-12-09T18:00:00Z,“Timeless Honor: Reviewing Current Operations of our National Cemeteries”,none
