,chamber,congress,eventId,updateDate,url,committees,date,title,witnesses
70,House,117,115117,2024-05-17T23:38:24Z,https://api.congress.gov/v3/committee-meeting/117/house/115117?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-09-15T14:00:00Z,"H.Res.1247, Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the 2023-2028 five-year program for offshore oil and gas leasing; 
H.Res.1248 (Rep. Yvette Herrell) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the compliance with the obligations of the Mineral Leasing Act; H.Res.1251 (Rep. Pete Stauber) Of inquiry directing the Secretary of Agriculture to transmit certain documents to the House of Representatives relating to the mineral withdrawal within the Superior National Forest; 
H.Res.1252 (Rep. Pete Stauber) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the mineral withdrawal within the Superior National Forest; 
and H.Res.1253 (Ranking Member Bruce Westerman) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the actions of the Department of the Interior’s Departmental Ethics Office.",none
81,House,117,115095,2024-05-17T23:34:38Z,https://api.congress.gov/v3/committee-meeting/117/house/115095?format=json,"[{'systemCode': 'hsii24', 'url': 'https://api.congress.gov/v3/committee/house/hsii24?format=json'}]",2022-09-14T17:00:00Z,"Legislative Hearing on H.R. 6032, H.R. 6964, H.R. 7581 [Discussion Draft ANS], H.R. 8115, H.R. 8286, H.R. 8380, and H.R. 8387","[{'name': 'The Honorable Jesús García', 'position': 'Member of Congress'}, {'name': 'The Honorable Derek Kilmer', 'position': 'Member of Congress'}, {'name': 'The Honorable Jared Huffman', 'position': 'Member of Congress'}, {'name': 'The Honorable Marilyn Strickland', 'position': 'Member of Congress'}, {'name': 'The Honorable Russell Attebery', 'organization': 'Karuk Tribe', 'position': 'Chairman'}, {'name': 'The Honorable Jarred-Michael Erickson', 'organization': 'Confederated Tribes of the Colville Reservation', 'position': 'Chairman'}, {'name': 'The Honorable Harry Pickernell', 'organization': 'Confederated Tribes of the Chehalis Reservation', 'position': 'Chairman'}, {'name': 'The Honorable Joe James', 'organization': 'Yurok Tribe', 'position': 'Chairman'}, {'name': 'The Honorable Frances Charles', 'organization': 'Lower Elwha Klallam Tribe', 'position': 'Chairwoman'}, {'name': 'The Honorable Joseph Rupnick', 'organization': 'Prairie Band Potawatomi Nation', 'position': 'Chairman'}, {'name': 'The Honorable Arain Hart', 'organization': 'Susanville Indian Rancheria', 'position': 'Chairman'}, {'name': 'The Honorable Dan Newhouse', 'position': 'Member of Congress'}, {'name': 'The Honorable Wizipan Garriott', 'organization': 'U.S. Department of the Interior', 'position': 'Principal Deputy Assistant Secretary for Indian Affairs'}]"
82,House,117,115094,2024-05-17T23:34:26Z,https://api.congress.gov/v3/committee-meeting/117/house/115094?format=json,"[{'name': 'House Natural Resources Subcommittee on Oversight and Investigations', 'systemCode': 'hsii15', 'url': 'https://api.congress.gov/v3/committee/house/hsii15?format=json'}]",2022-09-14T14:00:00Z,The Role of Public Relations Firms in Preventing Action on Climate Change,"[{'name': 'Ms. Christine Arena', 'organization': 'Generous Ventures, Inc.', 'position': 'Founder and CEO'}, {'name': 'Ms. Amy Cooke', 'organization': 'John Locke Foundation', 'position': 'Chief Executive Officer'}, {'name': 'Ms. Anne Lee Foster', 'organization': 'Colorado Rising', 'position': 'Former Director of Communications and Community Engagement'}, {'name': 'Dr. Melissa Aronczyk', 'organization': 'School of Communications & Information, Rutgers University', 'position': 'Associate Professor'}]"
86,House,117,115090,2024-05-17T23:34:13Z,https://api.congress.gov/v3/committee-meeting/117/house/115090?format=json,"[{'name': 'House Natural Resources Subcommittee on Energy and Mineral Resources', 'systemCode': 'hsii06', 'url': 'https://api.congress.gov/v3/committee/house/hsii06?format=json'}]",2022-09-20T15:00:00Z,"Legislative hearing on ""Public Lands and Waters Climate Leadership Act of 2022”","[{'name': 'Dr. Andrew Dessler', 'organization': 'Texas Center for Climate Studies, Texas A&M University', 'position': 'Director'}, {'name': 'Dr. Rosemary Ahtuangaruak', 'position': 'Mayor'}, {'name': 'Ms. Abigail Ross Hopper', 'organization': 'Solar Energy Industries Association', 'position': 'President and CEO'}, {'name': 'Mr. Kenny Stein', 'organization': 'Institute for Energy Research', 'position': 'Policy Director'}]"
94,House,117,115071,2024-05-17T23:33:43Z,https://api.congress.gov/v3/committee-meeting/117/house/115071?format=json,"[{'name': 'House Natural Resources Subcommittee on Oversight and Investigations', 'systemCode': 'hsii15', 'url': 'https://api.congress.gov/v3/committee/house/hsii15?format=json'}]",2022-07-28T14:00:00Z,Preventing Polluters from Getting Government Contracts: Bureau of Land Management’s Corporate Exclusions Lists,"[{'name': 'The Honorable Mark Greenblatt', 'organization': 'Department of the Interior', 'position': 'Inspector General'}, {'name': 'Mr. Mike Nedd', 'organization': 'Bureau of Land Management', 'position': 'Deputy Director for Operations'}]"
100,House,117,115053,2024-05-17T23:32:42Z,https://api.congress.gov/v3/committee-meeting/117/house/115053?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-07-27T13:30:00Z,"HR 2021, To restore, reaffirm, and reconcile environmental justice and civil rights, and for other purposes. ""Environmental Justice For All Act""",none
120,House,117,115011,2024-05-17T23:29:32Z,https://api.congress.gov/v3/committee-meeting/117/house/115011?format=json,"[{'systemCode': 'hsii10', 'url': 'https://api.congress.gov/v3/committee/house/hsii10?format=json'}]",2022-07-14T14:00:00Z,"Legislative Hearing on H.R. 1256, H.R.6438, H.R. 6353, H.R. 6611, H.R. 6720, H.R. 6799, H.R. 7618, H.R. 7912, H.R. 8046 & H.R. 8258","[{'name': 'The Honorable Eleanor Norton', 'position': 'Member of Congress'}, {'name': 'The Honorable Susan Wild', 'position': 'Member of Congress'}, {'name': 'The Honorable Brad Wenstrup', 'position': 'Member of Congress'}, {'name': 'The Honorable Shontel Brown', 'position': 'Member of Congress'}, {'name': 'The Honorable Steve Cohen', 'position': 'Member of Congress'}, {'name': 'The Honorable Raul Ruiz', 'position': 'Member of Congress'}, {'name': 'The Honorable William Keating', 'position': 'Member of Congress'}, {'name': 'Ms. Kym Hall', 'organization': 'National Park Service', 'position': 'National Capital Regional Director'}, {'name': 'Mr. Robert Brunswig', 'organization': 'University of Northern Colorado', 'position': 'Professor Emeritus and Research Fellow'}, {'name': 'Ms. Carol Stivers', 'organization': 'John P. Parker Historical Society', 'position': 'President'}, {'name': 'Mr. Richard Watkins', 'organization': 'The Lynching Site Project of Memphis', 'position': 'Board President'}, {'name': 'Mr. Andres Chavez', 'organization': 'Chavez Foundation', 'position': 'Executive Director'}, {'name': 'Mr. Randy Newberg', 'organization': 'On Your Own Adventures, LLC', 'position': 'President'}]"
126,House,117,115004,2024-05-17T23:28:34Z,https://api.congress.gov/v3/committee-meeting/117/house/115004?format=json,"[{'name': 'House Energy and Commerce', 'systemCode': 'hsif00', 'url': 'https://api.congress.gov/v3/committee/house/hsif00?format=json'}]",2022-07-13T15:00:00Z,Five Bills,none
129,House,117,114990,2024-05-17T23:28:04Z,https://api.congress.gov/v3/committee-meeting/117/house/114990?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-07-13T14:00:00Z,"HR 2794, HR 3686, HR 5715, HR 6364, HR 6442, HR 6654, HR 6936, HR 7283, HR 7496, HR 7693",none
145,House,117,114963,2024-05-17T23:25:30Z,https://api.congress.gov/v3/committee-meeting/117/house/114963?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Health', 'systemCode': 'hsif14', 'url': 'https://api.congress.gov/v3/committee/house/hsif14?format=json'}]",2022-06-29T15:00:00Z,"“Investing in Public Health: Legislation to Support Patients, Workers, and Research”","[{'name': 'Dr. Kirsetn Bibbins-Domingo', 'organization': 'University of California, San Francisco', 'position': 'Professor of Epidemiology and Biostatistics and the Lee Goldman, M.D. Professor of Medicine'}, {'name': 'Dr. Kevin Croston', 'organization': 'North Memorial Health', 'position': 'CEO'}, {'name': 'Tanika Gray Valbrun', 'organization': 'The White Dress Project', 'position': 'Founder and President'}, {'name': 'Michael Shannon', 'organization': 'IPTalons, Inc.', 'position': 'Executive/President of Government Solutions'}, {'name': 'Desiree Sweeney', 'organization': 'NEW Health', 'position': 'CEO'}, {'name': 'Dr. Leslie Walker-Harding', 'organization': ""Seattle Children's Hospital"", 'position': 'Chief Academic Officer/Senior Vice President'}]"
148,House,117,114959,2024-05-17T23:25:11Z,https://api.congress.gov/v3/committee-meeting/117/house/114959?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Oversight and Investigations', 'systemCode': 'hsif02', 'url': 'https://api.congress.gov/v3/committee/house/hsif02?format=json'}]",2022-06-28T15:00:00Z,“Protecting America’s Seniors: Oversight of Private Sector Medicare Advantage Plans”,"[{'name': 'Erin Bliss', 'organization': 'Office of Inspector General, Department of Health and Human Services', 'position': 'Assistant Inspector General, Office of Evaluation and Inspection'}, {'name': 'Leslie Gordon', 'organization': 'Government Accountability Office', 'position': 'Acting Director, Health Care'}, {'name': 'James Mathews, Ph.D.', 'organization': 'Medicare Payment Advisory Commission', 'position': 'Executive Director'}]"
165,House,117,114919,2024-05-17T23:23:16Z,https://api.congress.gov/v3/committee-meeting/117/house/114919?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Communications and Technology', 'systemCode': 'hsif16', 'url': 'https://api.congress.gov/v3/committee/house/hsif16?format=json'}]",2022-06-15T14:15:00Z,Seven Bills,none
169,House,117,114904,2024-05-17T23:22:55Z,https://api.congress.gov/v3/committee-meeting/117/house/114904?format=json,"[{'systemCode': 'hsii10', 'url': 'https://api.congress.gov/v3/committee/house/hsii10?format=json'}]",2022-06-14T14:00:00Z,"Legislative hearing on H.R. 1548, H.R. 4658, H.R. 6364, H.R. 6442, H.R. 7496, H.R. 7615, H.R. 7693 & H.R. 7952","[{'name': 'The Honorable Ted Lieu', 'position': 'Member of Congress'}, {'name': 'The Honorable Russ Fulcher', 'position': 'Member of Congress'}, {'name': 'Ms. Margaret Everson', 'organization': 'Oak Grove Initiative', 'position': 'Executive Director'}, {'name': 'Dr. Hadiya Sewer', 'organization': 'St.JanCo: the St. John Heritage Collective', 'position': 'President & Co-Founder'}, {'name': 'Mr. Will Shafroth', 'organization': 'National Park Foundation', 'position': 'President & CEO'}, {'name': 'The Honorable Patrice Horstman', 'position': 'Supervisor'}, {'name': 'The Honorable Stacey Plaskett', 'position': 'Member of Congress'}, {'name': 'Ms. Karen Gilhuly', 'organization': 'The Garden Club of America', 'position': 'Chair, National Affairs and Legislation'}, {'name': 'The Honorable Matt Cartwright', 'position': 'Member of Congress'}, {'name': 'The Honorable Blake Moore', 'position': 'Member of Congress'}]"
175,House,117,114898,2024-05-17T23:22:12Z,https://api.congress.gov/v3/committee-meeting/117/house/114898?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-06-15T14:00:00Z,"HR 263, HR 5444, HR 6063, HR 6181, HR 6337, HR 6427, HR 6707, HR 6734, HR 7002, HR 7025, HR 7075, S. 789",none
187,House,117,114876,2024-05-17T23:20:48Z,https://api.congress.gov/v3/committee-meeting/117/house/114876?format=json,"[{'systemCode': 'hsii13', 'url': 'https://api.congress.gov/v3/committee/house/hsii13?format=json'}]",2022-06-16T13:00:00Z,"Legislative Hearing on H.R. 4768, H.R. 6936, H.R. 6949, H.R. 7398, H.R. 7792, H.R. 7793, H.R. 7801","[{'name': 'The Honorable Melanie Stansbury', 'position': 'Member of Congress'}, {'name': 'Ms. Stephanie Garcia Richard', 'organization': 'New Mexico State Land Office', 'position': 'Commissioner of Public Lands'}, {'name': 'Mr. Nikki Ghorpade', 'organization': 'Ducks Unlimited, Great Lakes/Atlantic Region', 'position': 'Government Affairs Manager'}, {'name': 'Mr. Mike Hamman', 'organization': 'State of New Mexico', 'position': 'State Engineer'}, {'name': 'Dr. Timothy Mihuc', 'organization': 'Lake Champlain Research Institute, SUNY Plattsburgh', 'position': 'Director'}, {'name': 'The Honorable Dwight Evans', 'position': 'Member of Congress'}]"
198,House,117,114854,2024-05-17T23:19:10Z,https://api.congress.gov/v3/committee-meeting/117/house/114854?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-06-08T14:00:00Z,"HR 263, HR 3081, HR 5444, HR 6063, HR 6181, HR 6337, HR 6427, HR 6707, HR 6734, HR 7002, HR 7025, HR 7075, HR 7612, S.314, S.559, S. 789",none
210,House,117,114821,2024-05-17T23:18:34Z,https://api.congress.gov/v3/committee-meeting/117/house/114821?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Oversight and Investigations', 'systemCode': 'hsif02', 'url': 'https://api.congress.gov/v3/committee/house/hsif02?format=json'}]",2022-05-25T15:00:00Z,"""Formula Safety and Supply: Protecting the Health of America's Babies""","[{'name': 'Scott Fitz', 'position': 'Vice President, Technical & Production, Gerber Products Company'}, {'name': 'Christopher Calamari', 'position': 'President, US and Canada Nutrition; and Senior Vice President, Abbott'}, {'name': 'Robert Cleveland', 'position': 'Senior Vice President, Nutrition, North America and Europe, Reckitt'}, {'name': 'The Honorable Robert Califf, M.D.', 'position': 'Commissioner, Food and Drug Administration'}, {'name': 'Frank Yiannas, M.P.H.', 'position': 'Deputy Commissioner, Food Policy and Response, Food and Drug Administration'}, {'name': 'Susan Mayne, Ph.D.', 'position': 'Director, Center for Food Safety and Applied Nutrition, Food and Drug Administration'}]"
224,House,117,114796,2024-05-17T23:17:06Z,https://api.congress.gov/v3/committee-meeting/117/house/114796?format=json,"[{'name': 'House Natural Resources', 'systemCode': 'hsii00', 'url': 'https://api.congress.gov/v3/committee/house/hsii00?format=json'}]",2022-05-18T14:00:00Z,Fiscal Year 2023 Budget Request of the Department of the Interior's Office of Insular Affairs,"[{'name': 'The Honorable Albert Bryan, Jr.', 'position': 'Governor of the U.S. Virgin Islands'}, {'name': 'The Honorable Lourdes Leon Guerrero', 'position': 'Governor of Guam'}, {'name': 'The Honorable Lemanu Mauga', 'position': 'Governor of American Samoa'}, {'name': 'Mr. Jonathan Dunn', 'organization': ""Department of the Interior's Office of Insular Affairs"", 'position': 'Director of Budget'}, {'name': 'Mr. Michael Sobolik', 'organization': 'American Foreign Policy Council', 'position': 'Fellow in Indo-Pacific Studies'}]"
255,House,117,114732,2024-05-17T23:13:34Z,https://api.congress.gov/v3/committee-meeting/117/house/114732?format=json,"[{'systemCode': 'hsii24', 'url': 'https://api.congress.gov/v3/committee/house/hsii24?format=json'}]",2022-05-12T17:00:00Z,Legislative Hearing on H.R. 5444,"[{'name': 'Mr. Matthew War Bonnet', 'organization': 'Rosebud Sioux Tribe', 'position': 'Boarding School Survivor'}, {'name': 'Dr. Ramona Klein', 'organization': 'Turtle Mountain Band of Chippewa Indians', 'position': 'Boarding School Survivor'}, {'name': 'The Honorable Ben Barnes', 'organization': 'Shawnee Tribe', 'position': 'Chief'}, {'name': 'Ms. Deborah Parker', 'organization': 'National Native American Boarding School Healing Coalition', 'position': 'Chief Executive Officer'}, {'name': 'Dr. Janine Pease', 'organization': 'Little Big Horn College', 'position': 'Founding President and Faculty Member'}, {'name': 'Mr. James LaBelle', 'organization': 'National Native American Boarding School Healing Coalition', 'position': '1st Vice President and Boarding School Survivor'}]"
283,House,117,114674,2024-05-17T23:11:41Z,https://api.congress.gov/v3/committee-meeting/117/house/114674?format=json,"[{'name': 'House Natural Resources Subcommittee on Energy and Mineral Resources', 'systemCode': 'hsii06', 'url': 'https://api.congress.gov/v3/committee/house/hsii06?format=json'}]",2022-04-28T13:30:00Z,“The Opportunities and Risks of Offshore Carbon Storage in the Gulf of Mexico.”,"[{'name': 'Dr. Tip Meckel', 'organization': 'Bureau of Economic Geology, The University of Texas at Austin', 'position': 'Senior Research Scientist'}, {'name': 'Ms. Nichole Saunders', 'organization': 'Environmental Defense Fund', 'position': 'Director & Senior Attorney, Energy Transition'}, {'name': 'Mr. Carroll Muffett', 'organization': 'Center for International Environmental Law', 'position': 'President and CEO'}, {'name': 'Mr. Erik Milito', 'organization': 'National Ocean Industries Association', 'position': 'President'}]"
285,House,117,114672,2024-05-17T23:11:23Z,https://api.congress.gov/v3/committee-meeting/117/house/114672?format=json,"[{'name': 'House Natural Resources Subcommittee on Oversight and Investigations', 'systemCode': 'hsii15', 'url': 'https://api.congress.gov/v3/committee/house/hsii15?format=json'}]",2022-04-28T14:00:00Z,Preventing Pandemics through US Wildlife-borne Disease Surveillance,"[{'name': 'Ms. Anne Kinsinger', 'organization': 'U.S. Geological Survey', 'position': 'Associate Director for Ecosystems'}, {'name': 'Dr. Colin Carlson', 'organization': 'Center for Global Health Science and Security, Georgetown University Medical Center', 'position': 'Assistant Research Professor'}, {'name': 'Dr. David Stallknecht', 'organization': 'Southeastern Cooperative Wildlife Disease Study', 'position': 'Director'}, {'name': 'Ms. Catherine Semcer', 'organization': 'Property and Environment Research Center', 'position': 'Research Fellow'}, {'name': 'Dr. Julie Thorstenson', 'organization': 'Native American Fish and Wildlife Society', 'position': 'Executive Director'}]"
287,House,117,114670,2024-05-17T23:11:05Z,https://api.congress.gov/v3/committee-meeting/117/house/114670?format=json,"[{'systemCode': 'hsii10', 'url': 'https://api.congress.gov/v3/committee/house/hsii10?format=json'}]",2022-04-28T18:00:00Z,"Legislative Hearing on H.R. 4878, H.R. 6589, H.R. 6805, H.R. 7002, H.R. 7075, & H.R. 7218","[{'name': 'Mr. Reno Franklin', 'organization': 'Kashia Pomo Tribe', 'position': 'Chairman'}, {'name': 'Ms. Angela Thorpe', 'organization': 'North Carolina African American Heritage Commission', 'position': 'Director'}, {'name': 'Mr. Nick Loris', 'organization': 'C3 Solutions', 'position': 'Vice President of Public Policy'}, {'name': 'Mr. Michael Sawkiw', 'organization': 'Ukrainian Congress Committee of America', 'position': 'Vice President'}, {'name': 'The Honorable Mark DeSaulnier', 'position': 'Member of Congress'}, {'name': 'The Honorable Teresa Leger Fernandez', 'position': 'Member of Congress'}, {'name': 'Mr. Eric Seaborg', 'position': 'President'}, {'name': 'Ms. Sabrina Stoker', 'organization': 'Poudre Heritage Alliance', 'position': 'Executive Director'}, {'name': 'Ms. Joy Beasley', 'organization': 'Cultural Resources, Partnerships, and Science', 'position': 'Associate Director'}]"
317,House,117,114607,2024-05-17T23:08:42Z,https://api.congress.gov/v3/committee-meeting/117/house/114607?format=json,"[{'systemCode': 'hsii13', 'url': 'https://api.congress.gov/v3/committee/house/hsii13?format=json'}]",2022-04-07T17:00:00Z,Russian Seafood Ban Implementation and Seafood Traceability,"[{'name': 'Ms. Sally Yozell', 'organization': 'Stimson', 'position': 'Senior Fellow and Director of Environmental Security'}, {'name': 'Dr. Tabitha Grace Mallory', 'organization': 'The China Ocean Institute', 'position': 'Founder and CEO'}, {'name': 'Mr. Austin Brush', 'organization': 'The Center for Advanced Defense Studies', 'position': 'Senior Analyst'}, {'name': 'Mr. Mike Lahar', 'organization': 'National Customs Brokers & Forwarders Association of America', 'position': 'Chair, Regulatory Agencies Committee'}]"
328,House,117,114586,2024-05-17T23:07:02Z,https://api.congress.gov/v3/committee-meeting/117/house/114586?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Oversight and Investigations', 'systemCode': 'hsif02', 'url': 'https://api.congress.gov/v3/committee/house/hsif02?format=json'}]",2022-04-06T14:30:00Z,“Gouged at the Gas Station: Big Oil and America's Pain at the Pump”,"[{'name': 'Mr. David Lawler', 'position': 'Chairman and President, bp America, Inc.'}, {'name': 'Mr. Michael Wirth', 'position': 'Chairman and Chief Executive Officer, Chevron Corporation'}, {'name': 'Mr. Richard Muncrief', 'position': 'President and Chief Executive Officer, Devon Energy Corporation'}, {'name': 'Mr. Scott Sheffield', 'position': 'Chief Executive Officer, Pioneer Natural Resources Company'}, {'name': 'Mr. Darren Woods', 'position': 'Chief Executive Officer, ExxonMobil Corporation'}, {'name': 'Ms. Gretchen Watkins', 'position': 'President, Shell USA, Inc.'}, {'name': 'LTG H.R. McMaster (U.S. Army, retired)', 'position': 'Senior Fellow, Hoover Institution, Stanford University'}]"
