,chamber,congress,eventId,updateDate,url,committees,date,title,witnesses
0,House,115,108734,2024-11-07T18:02:08Z,https://api.congress.gov/v3/committee-meeting/115/house/108734?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2018-09-25T21:00:00Z,"Conference report to accompany H.R. 6157—Department of Defense Appropriations Act, 2019 [Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019 and Continuing Appropriations Act, 2019]; H. Res. 1071—Recognizing that allowing illegal immigrants the right to vote devalues the franchise and diminishes the voting power of United States citizens.",none
1,House,115,108181,2024-11-07T17:48:55Z,https://api.congress.gov/v3/committee-meeting/115/house/108181?format=json,"[{'name': 'House Foreign Affairs', 'systemCode': 'hsfa00', 'url': 'https://api.congress.gov/v3/committee/house/hsfa00?format=json'}]",2018-04-17T14:00:00Z,"H.R. 5040, H.R. 5129, H.R. 5274, and H.R. 5480",none
2,House,115,106608,2024-11-07T17:35:51Z,https://api.congress.gov/v3/committee-meeting/115/house/106608?format=json,"[{'name': 'House Ways and Means', 'systemCode': 'hswm00', 'url': 'https://api.congress.gov/v3/committee/house/hswm00?format=json'}]",2017-11-06T17:00:00Z,Tax Cuts and Jobs Act,none
3,House,115,106510,2024-11-07T17:22:48Z,https://api.congress.gov/v3/committee-meeting/115/house/106510?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2017-10-10T21:00:00Z,S. 585—Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017,none
4,House,115,106036,2024-11-07T17:09:54Z,https://api.congress.gov/v3/committee-meeting/115/house/106036?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2017-05-22T21:00:00Z,"H.R. 953—Reducing Regulatory Burdens Act of 2017 (Rules Committee Print 115-21, showing the text of H.R. 953 as ordered reported by the Committee on Agriculture)","[{'name': 'The Honorable Bob Gibbs', 'position': 'Member of Congress'}]"
5,House,115,105933,2024-11-07T16:56:37Z,https://api.congress.gov/v3/committee-meeting/115/house/105933?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2017-05-02T19:00:00Z,"Senate Amendments to H.R. 244—Senate Amendments to HIRE Vets Act [Consolidated Appropriations Act, 2017] (Rules Committee Print 115-16, showing the text of the Consolidated Appropriations Act, 2017.)","[{'name': 'The Honorable Rodney Frelinghuysen', 'position': 'Member of Congress'}, {'name': 'The Honorable Nita Lowey', 'position': 'Member of Congress'}, {'name': 'The Honorable Mike Bishop', 'position': 'Member of Congress'}, {'name': 'The Honorable Garret Graves', 'position': 'Member of Congress'}, {'name': 'The Honorable Jared Polis', 'position': 'Member of Congress'}, {'name': 'The Honorable Cedric Richmond', 'position': 'Member of Congress'}]"
6,House,115,105891,2024-11-07T16:43:22Z,https://api.congress.gov/v3/committee-meeting/115/house/105891?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2017-04-25T21:00:00Z,H.R. 1694—Fannie and Freddie Open Records Act of 2017; H.R. 1695—Register of Copyrights Selection and Accountability Act of 2017,"[{'name': 'The Honorable Jason Chaffetz', 'position': 'Member of Congress'}, {'name': 'The Honorable Wm. Clay', 'position': 'Member of Congress'}, {'name': 'The Honorable Bob Goodlatte', 'position': 'Member of Congress'}, {'name': 'The Honorable John Conyers', 'position': 'Member of Congress'}]"
7,House,115,105495,2024-11-07T16:28:42Z,https://api.congress.gov/v3/committee-meeting/115/house/105495?format=json,"[{'systemCode': 'hsed14', 'url': 'https://api.congress.gov/v3/committee/house/hsed14?format=json'}]",2017-02-02T15:00:00Z,"“Helping Students Succeed Through the Power of School Choice""","[{'name': 'Mr. Michael Williams', 'organization': 'Texas Education Agency', 'position': 'Former Commissioner of Education'}, {'name': 'Ms. Almo Carter', 'position': 'Parent'}, {'name': 'Mr. Kevin Kubacki', 'organization': 'The Neighborhood Charter Network', 'position': 'Executive Director'}, {'name': 'Mrs. Nina Cherry', 'position': 'Parent'}]"
8,House,115,108796,2024-05-17T19:10:24Z,https://api.congress.gov/v3/committee-meeting/115/house/108796?format=json,"[{'systemCode': 'hlig00', 'url': 'https://api.congress.gov/v3/committee/house/hlig00?format=json'}]",2018-12-13T15:00:00Z,Full Committee Business Meeting,none
9,House,115,108795,2024-05-17T19:10:23Z,https://api.congress.gov/v3/committee-meeting/115/house/108795?format=json,"[{'systemCode': 'hsas26', 'url': 'https://api.congress.gov/v3/committee/house/hsas26?format=json'}]",2018-12-11T20:30:00Z,"“Department of Defense’s Artificial Intelligence Structure, Investments, and Applications”","[{'name': 'Dr. Lisa Porter', 'organization': 'Department of Defense', 'position': 'Deputy Undersecretary of Defense For Research and Engineering'}, {'name': 'Mr. Dana Deasy', 'organization': 'Department of Defense', 'position': 'Chief Information Officer'}]"
10,House,115,108794,2024-05-17T19:10:20Z,https://api.congress.gov/v3/committee-meeting/115/house/108794?format=json,"[{'systemCode': 'hsas06', 'url': 'https://api.congress.gov/v3/committee/house/hsas06?format=json'}]",2018-12-12T20:30:00Z,“Security Clearance Processing Status Report”,"[{'name': 'Mr. Garry Reid', 'organization': 'Office of the Under Secretary of Defense for Intelligence', 'position': 'Director for Defense Intelligence'}, {'name': 'Mr. Dan Payne', 'organization': 'Defense Security Services', 'position': 'Director'}, {'name': 'Mr. Charles Phalen', 'organization': 'National Background Investigations Bureau', 'position': 'Director'}]"
11,House,115,108793,2024-05-17T19:10:17Z,https://api.congress.gov/v3/committee-meeting/115/house/108793?format=json,"[{'systemCode': 'hsfa16', 'url': 'https://api.congress.gov/v3/committee/house/hsfa16?format=json'}]",2018-12-13T19:00:00Z,Nigeria at a Crossroads: The Upcoming Elections,"[{'name': 'The Honorable Tibor Nagy,', 'organization': 'U.S. Department of State', 'position': 'Assistant Secretary, Bureau of African Affairs'}, {'name': 'Mr. Ramsey Day', 'organization': 'U.S. Agency for International Development', 'position': 'Senior Deputy Assistant Administrator, Bureau for Africa'}]"
12,House,115,108792,2024-05-17T19:10:17Z,https://api.congress.gov/v3/committee-meeting/115/house/108792?format=json,"[{'systemCode': 'hsed10', 'url': 'https://api.congress.gov/v3/committee/house/hsed10?format=json'}]",2018-12-12T15:00:00Z,“Mandating a $15 Minimum Wage: Consequences for Workers and Small Businesses”,"[{'name': 'Ms. Simone Barron'}, {'name': 'Dr. Joseph Sabia', 'organization': 'San Diego State University', 'position': 'Professor Economics'}, {'name': 'Mr. Larry Stottlemyer', 'organization': 'Adventure Park USA', 'position': 'CEO'}, {'name': 'Dr. Ben Zipperer', 'organization': 'Economic Policy Institute', 'position': 'Economist'}]"
13,House,115,108791,2024-05-17T19:10:08Z,https://api.congress.gov/v3/committee-meeting/115/house/108791?format=json,"[{'systemCode': 'hsif03', 'url': 'https://api.congress.gov/v3/committee/house/hsif03?format=json'}]",2018-12-12T15:15:00Z,Public Private Partnerships for Federal Energy Management,"[{'name': 'Ms. Leslie Nicholls', 'organization': 'Department of Energy', 'position': 'Strategic Director, Federal Energy Management Program'}, {'name': 'Mr. Jack Surash', 'organization': 'Department of the Army', 'position': 'Acting Deputy Assistant Secretary for Energy and Sustainability'}, {'name': 'Mr. Ed Bradley', 'organization': 'Department of Veterans Affairs', 'position': 'Executive Director of the Office of Asset Enterprise Management'}, {'name': 'Mr. Kevin Kampschroer', 'organization': 'General Services Administration', 'position': 'Chief Sustainability Officer and Director of the Office of Federal High-Performance Buildings'}]"
14,House,115,108790,2024-05-17T19:10:03Z,https://api.congress.gov/v3/committee-meeting/115/house/108790?format=json,"[{'name': 'House Energy and Commerce Subcommittee on Health', 'systemCode': 'hsif14', 'url': 'https://api.congress.gov/v3/committee/house/hsif14?format=json'}]",2018-12-11T15:15:00Z,Implementing the 21st Century Cures Act: An Update from the Office of the National Coordinator,"[{'name': 'Dr. Donald Rucker', 'organization': 'U.S. Department of Health and Human Services', 'position': 'National Coordinator for Health Information Technology'}]"
15,House,115,108788,2024-05-17T19:10:00Z,https://api.congress.gov/v3/committee-meeting/115/house/108788?format=json,"[{'name': 'House Financial Services', 'systemCode': 'hsba00', 'url': 'https://api.congress.gov/v3/committee/house/hsba00?format=json'}]",2018-12-06T15:00:00Z,“A Legislative Proposal to Provide for a Sustainable Housing Finance System: The Bipartisan Housing Finance Reform Act of 2018”,none
16,House,115,108789,2024-05-17T19:10:00Z,https://api.congress.gov/v3/committee-meeting/115/house/108789?format=json,"[{'systemCode': 'hsgo25', 'url': 'https://api.congress.gov/v3/committee/house/hsgo25?format=json'}]",2018-12-12T15:00:00Z,“Federal Information Technology Acquisition Reform Act (FITARA) Scorecard 7.0”,"[{'name': 'Mr. Edwin Simcox', 'organization': 'U.S. Department of Health and Human Services', 'position': 'Chief Technology Officer and Acting Chief Information Officer'}, {'name': 'Ms. Sheila Conley', 'organization': 'U.S. Department of Health and Human Services', 'position': 'Deputy Chief Financial Officer'}, {'name': 'Ms. Carol Harris', 'organization': 'U.S. Government Accountability Office', 'position': 'Director of IT Management Issues'}]"
17,House,115,108787,2024-05-17T19:09:57Z,https://api.congress.gov/v3/committee-meeting/115/house/108787?format=json,"[{'name': 'House Foreign Affairs', 'systemCode': 'hsfa00', 'url': 'https://api.congress.gov/v3/committee/house/hsfa00?format=json'}]",2018-12-12T15:00:00Z,"Development, Diplomacy, and Defense: Promoting U.S. Interests in Africa","[{'name': 'The Honorable Tibor Nagy,', 'organization': 'U.S. Department of State', 'position': 'Assistant Secretary, Bureau of African Affairs'}, {'name': 'Mr. Ramsey Day', 'organization': 'U.S. Agency for International Development', 'position': 'Senior Deputy Assistant Administrator, Bureau for Africa'}]"
18,House,115,108775,2024-05-17T19:09:56Z,https://api.congress.gov/v3/committee-meeting/115/house/108775?format=json,"[{'systemCode': 'hsed10', 'url': 'https://api.congress.gov/v3/committee/house/hsed10?format=json'}]",2018-12-05T19:00:00Z,“Mandating a $15 Minimum Wage: Consequences for Workers and Small Businesses”,none
19,House,115,108774,2024-05-17T19:09:53Z,https://api.congress.gov/v3/committee-meeting/115/house/108774?format=json,"[{'systemCode': 'hsju05', 'url': 'https://api.congress.gov/v3/committee/house/hsju05?format=json'}]",2018-12-12T19:00:00Z,Oversight Hearing for the Antitrust Enforcement Agencies (Federal Trade Commission’s Bureau of Competition and the Department of Justice’s Antitrust Division),"[{'name': 'The Honorable Makan Delrahim', 'organization': 'U.S. Department of Justice Antitrust Division', 'position': 'Assistant Attorney General'}, {'name': 'The Honorable Joseph Simons', 'organization': 'Federal Trade Commission', 'position': 'Chairman'}]"
20,House,115,108773,2024-05-17T19:09:52Z,https://api.congress.gov/v3/committee-meeting/115/house/108773?format=json,"[{'name': 'House Armed Services Subcommittee on Emerging Threats and Capabilities', 'systemCode': 'hsas26', 'url': 'https://api.congress.gov/v3/committee/house/hsas26?format=json'}]",2018-12-05T15:00:00Z,"Department of Defense’s Artificial Intelligence Structure, Investments, and Applications","[{'name': 'Mr. Dana Deasy', 'organization': 'Department of Defense', 'position': 'Chief Information Officer'}, {'name': 'Dr. Lisa Porter', 'organization': 'Department of Defense', 'position': 'Deputy Undersecretary of Defense For Research and Engineering'}]"
21,House,115,108772,2024-05-17T19:09:52Z,https://api.congress.gov/v3/committee-meeting/115/house/108772?format=json,"[{'systemCode': 'hsas00', 'url': 'https://api.congress.gov/v3/committee/house/hsas00?format=json'}]",2018-12-06T15:00:00Z,National Defense Strategy Commission: Assessment and Recommendations,"[{'name': 'Eric Edelman', 'organization': 'Commission on the National Defense Strategy', 'position': 'Co-Chair'}, {'name': 'Admiral Gary Roughead', 'organization': 'Commission on the National Defense Strategy', 'position': 'Co-Chair'}]"
22,House,115,108771,2024-05-17T19:09:51Z,https://api.congress.gov/v3/committee-meeting/115/house/108771?format=json,"[{'name': 'House Rules', 'systemCode': 'hsru00', 'url': 'https://api.congress.gov/v3/committee/house/hsru00?format=json'}]",2018-11-28T20:00:00Z,"H.R. 88—Shiloh National Military Park Boundary Adjustment and Parker's Crossroads Battlefield Designation Act (Rules Committee Print 115-85——Showing the text of the Retirement, Savings, and Other Tax Relief Act of 2018 and the Taxpayer First Act of 2018.)",none
23,House,115,108770,2024-05-17T19:09:50Z,https://api.congress.gov/v3/committee-meeting/115/house/108770?format=json,"[{'systemCode': 'hsba20', 'url': 'https://api.congress.gov/v3/committee/house/hsba20?format=json'}]",2018-12-12T15:00:00Z,“Evaluating the Effectiveness of the International Financial Institutions”,"[{'name': 'The Honorable David Malpass', 'organization': 'U.S. Department of the Treasury', 'position': 'Under Secretary for International Affairs'}]"
24,House,115,108769,2024-05-17T19:09:47Z,https://api.congress.gov/v3/committee-meeting/115/house/108769?format=json,"[{'systemCode': 'hsgo00', 'url': 'https://api.congress.gov/v3/committee/house/hsgo00?format=json'}]",2018-11-29T15:00:00Z,“Evaluating Federal Disaster Response and Recovery Efforts”,"[{'name': 'The Honorable William Long', 'organization': 'Federal Emergency Management Agency', 'position': 'Administrator'}, {'name': 'Major General Scott Spellmon', 'organization': 'U.S. Army Corps of Engineers', 'position': 'Deputy Commanding General for Civil and Emergency Operations'}, {'name': 'Dr. Lynn Goldman', 'organization': 'George Washington University', 'position': 'Michael and Lori Milken Dean, Milken Institute School of Public Health'}]"
25,House,115,108767,2024-05-17T19:09:45Z,https://api.congress.gov/v3/committee-meeting/115/house/108767?format=json,"[{'name': ""House Veterans' Affairs Subcommittee on Oversight and Investigations"", 'systemCode': 'hsvr08', 'url': 'https://api.congress.gov/v3/committee/house/hsvr08?format=json'}]",2018-12-20T15:00:00Z,The Veterans First Program after Kingdomware,none
26,House,115,108768,2024-05-17T19:09:45Z,https://api.congress.gov/v3/committee-meeting/115/house/108768?format=json,"[{'name': ""House Veterans' Affairs"", 'systemCode': 'hsvr00', 'url': 'https://api.congress.gov/v3/committee/house/hsvr00?format=json'}]",2018-12-12T15:00:00Z,Is VA Ready for Full Implementation of Appeals Reform?,"[{'name': 'The Honorable Cheryl Mason', 'organization': 'U.S. Department of Veterans Affairs', 'position': 'Chairman'}, {'name': 'Mr. David McLenachen', 'organization': 'U.S. Department of Veterans Affairs', 'position': 'Director, Appeals Management Office'}, {'name': 'Ms. Elizabeth Curda', 'organization': 'U.S. Government Accountability Office', 'position': 'Director, Education, Workforce, and Income Security Team'}, {'name': 'The Honorable James Byrne', 'organization': 'U.S. Department of Veterans Affairs', 'position': 'Acting Deputy Secretary'}, {'name': 'Mr. Lloyd Thrower', 'organization': 'U.S. Department of Veterans Affairs', 'position': 'Deputy Chief Information Officer, Account Manager, Benefits Portfolio'}]"
27,House,115,108766,2024-05-17T19:09:42Z,https://api.congress.gov/v3/committee-meeting/115/house/108766?format=json,"[{'systemCode': 'hsfa13', 'url': 'https://api.congress.gov/v3/committee/house/hsfa13?format=json'}]",2018-11-29T19:00:00Z,U.S. Policy Toward Syria (Part II),"[{'name': 'Mr. Robert Jenkins', 'organization': 'U.S. Agency for International Development', 'position': 'Deputy Assistant Administrator, Bureau for Democracy, Conflict, and Humanitarian Assistance'}, {'name': 'The Honorable James Jeffrey', 'organization': 'U.S. Department of State', 'position': 'Special Representative for Syria Engagement'}]"
