,chamber,congress,eventId,updateDate,url,committees,date,title,witnesses
0,Senate,117,332970,2023-11-20T22:55:23Z,https://api.congress.gov/v3/committee-meeting/117/senate/332970?format=json,"[{'name': 'Senate Foreign Relations', 'systemCode': 'ssfr00', 'url': 'https://api.congress.gov/v3/committee/senate/ssfr00?format=json'}]",2022-08-03T04:00:00Z,"Business meeting to consider the nominations of Robert F. Godec, of Virginia, to be Ambassador to the Kingdom of Thailand, Jonathan Henick, of Virginia, to be Ambassador to the Republic of Uzbekistan, Lesslie Viguerie, of Virginia, to be Ambassador to the Kyrgyz Republic, Daniel N. Rosenblum, of Maryland, to be Ambassador to the Republic of Kazakhstan, Joey R. Hood, of New Hampshire, to be Ambassador to the Republic of Tunisia, Puneet Talwar, of the District of Columbia, to be Ambassador to the Kingdom of Morocco, Candace A. Bond, of Missouri, to be Ambassador to the Republic of Trinidad and Tobago, Randy W. Berry, of Colorado, to be Ambassador to the Republic of Namibia, William H. Duncan, of Texas, to be Ambassador to the Republic of El Salvador, Hugo F. Rodriguez, Jr., of Pennsylvania, to be Ambassador to the Republic of Nicaragua, Heide B. Fulton, of West Virginia, to be Ambassador to the Oriental Republic of Uruguay, Robert J. Faucher, of Arizona, to be Ambassador to the Republic of Suriname, Shefali Razdan Duggal, of California, to be Ambassador to the Kingdom of the Netherlands, Angela Price Aggeler, of the District of Columbia, to be Ambassador to the Republic of North Macedonia, Carrin F. Patman, of Texas, to be Ambassador to the Republic of Iceland, Gautam A. Rana, of New Jersey, to be Ambassador to the Slovak Republic, and Yohannes Abraham, of Virginia, to be Representative of the United States of America to the Association of Southeast Asian Nations, with the rank and status of Ambassador, all of the Department of State, and other pending calendar business.",none
1,Senate,117,332463,2023-11-20T22:55:09Z,https://api.congress.gov/v3/committee-meeting/117/senate/332463?format=json,"[{'name': ""Senate Veterans' Affairs"", 'systemCode': 'ssva00', 'url': 'https://api.congress.gov/v3/committee/senate/ssva00?format=json'}]",2022-05-04T04:00:00Z,"Business meeting to consider the nomination of Shereef M. Elnahal, of New Jersey, to be Under Secretary for Health of the Department of Veterans Affairs.",none
2,Senate,117,331840,2023-11-20T22:54:58Z,https://api.congress.gov/v3/committee-meeting/117/senate/331840?format=json,"[{'name': 'Senate Budget', 'systemCode': 'ssbu00', 'url': 'https://api.congress.gov/v3/committee/senate/ssbu00?format=json'}]",2022-02-09T05:00:00Z,"Business meeting to consider the nominations of Shalanda D. Young, of Louisiana, to be Director, and Nani A. Coloretti, of California, to be Deputy Director, both of the Office of Management and Budget.",none
3,Senate,117,330960,2023-11-20T22:54:50Z,https://api.congress.gov/v3/committee-meeting/117/senate/330960?format=json,"[{'name': 'Senate Agriculture, Nutrition, and Forestry', 'systemCode': 'ssaf00', 'url': 'https://api.congress.gov/v3/committee/senate/ssaf00?format=json'}]",2021-11-04T04:00:00Z,"Business meeting to consider the nominations of Rostin Behnam, of Maryland, to be Chairman, and to be a Commissioner of the Commodity Futures Trading Commission.",none
4,Senate,117,330182,2023-11-20T22:54:39Z,https://api.congress.gov/v3/committee-meeting/117/senate/330182?format=json,"[{'name': ""Senate Veterans' Affairs"", 'systemCode': 'ssva00', 'url': 'https://api.congress.gov/v3/committee/senate/ssva00?format=json'}]",2021-07-28T04:00:00Z,"Business meeting to consider S.372, to require the Secretary of Veterans Affairs to enter into a contract or other agreement with a third party to review appointees in the Veterans Health Administration who had a license terminated for cause by a State licensing board for care or services rendered at a non-Veterans Health Administration facility and to provide individuals treated by such an appointee with notice if it is determined that an episode of care or services that they received was below the standard of care, S.612, to require the Under Secretary for Health of the Department of Veterans Affairs to provide certain information to medical center staff and homelessness service providers of the Department regarding the coordinated entry processes for housing and services operated under the Continuum of Care Program of the Department of Housing and Urban Development, S.887, make certain improvements relating to the supply chain of the Department of Veterans Affairs, S.1040, to amend title 38, United States Code, to expand eligibility for hospital care, medical services, and nursing home care from the Department of Veterans Affairs to include veterans of World War II, S.1198, to amend title 38, United States Code, to improve and expand the Solid Start program of the Department of Veterans Affairs, S.1220, to amend title 38, United States Code, to recognize and honor the service of individuals who served in the United States Cadet Nurse Corps during World War II, S.1319, to direct the Secretary of Veterans Affairs to make certain information publicly available on one internet website of the Department of Veterans Affairs, S.1863, to amend title 38, United States Code, to improve access to health care for veterans, S.1875, to amend title 38, United States Code, to provide a deadline of 180 days for the filing of claims for payment for emergency treatment furnished to veterans, S.1965, to direct the Secretary of Veterans Affairs to improve long-term care provided to veterans by the Department of Veterans Affairs, S.2041, to amend title 38, United States Code, to direct the Secretary of Veterans Affairs to enforce the licensure requirement for medical providers of the Department of Veterans Affairs, S.2102, to amend title 38, United States Code, to direct the Under Secretary for Health of the Department of Veterans Affairs to provide mammography screening for veterans who served in locations associated with toxic exposure, and S.2172, to amend title 38, United States Code, to improve grants, payments, and technical assistance provided by the Secretary of Veterans Affairs to serve homeless veterans.",none
5,Senate,117,329783,2023-11-20T22:54:31Z,https://api.congress.gov/v3/committee-meeting/117/senate/329783?format=json,"[{'name': 'Senate Armed Services', 'systemCode': 'ssas00', 'url': 'https://api.congress.gov/v3/committee/senate/ssas00?format=json'}]",2021-06-10T04:00:00Z,"Business meeting to consider the nominations of Frank Kendall III, of Massachusetts, to be Secretary of the Air Force, Heidi Shyu, of Virginia, to be Under Secretary for Research and Engineering, Susanna V. Blume, of the District of Columbia, to be Director of Cost Assessment and Program Evaluation, and Deborah G. Rosenblum, of the District of Columbia, and Christopher Paul Maier, of California, both to be an Assistant Secretary, all of the Department of Defense, and Jill Hruby, of New Mexico, to be Under Secretary for Nuclear Security, and Frank A. Rose, of Massachusetts, to be Principal Deputy Administrator, National Nuclear Security Administration, both of the Department of Energy.",none
6,Senate,117,328705,2023-11-20T22:54:16Z,https://api.congress.gov/v3/committee-meeting/117/senate/328705?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2021-02-12T05:00:00Z,Organizational business meeting to consider an original resolution authorizing expenditures by the committee for the 117th Congress.,none
7,Senate,117,333503,2023-11-20T21:11:20Z,https://api.congress.gov/v3/committee-meeting/117/senate/333503?format=json,"[{'name': 'Senate Intelligence (Select)', 'systemCode': 'slin00', 'url': 'https://api.congress.gov/v3/committee/senate/slin00?format=json'}]",2022-12-14T19:30:00Z,To receive a closed briefing on certain intelligence matters.,none
8,Senate,117,333463,2023-11-20T21:11:18Z,https://api.congress.gov/v3/committee-meeting/117/senate/333463?format=json,"[{'name': 'Senate Intelligence (Select)', 'systemCode': 'slin00', 'url': 'https://api.congress.gov/v3/committee/senate/slin00?format=json'}]",2022-12-06T19:30:00Z,To receive a closed briefing on certain intelligence matters.,none
9,Senate,117,333440,2023-11-20T21:11:16Z,https://api.congress.gov/v3/committee-meeting/117/senate/333440?format=json,"[{'name': 'Senate Intelligence (Select)', 'systemCode': 'slin00', 'url': 'https://api.congress.gov/v3/committee/senate/slin00?format=json'}]",2022-11-29T19:30:00Z,To receive a closed briefing on certain intelligence matters.,none
